t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,r_m,E_spec
7013.0,-575405.2472270968,4192259.4299917705,5289315.024558259,-7639.471005243768,-402.80718096221267,-508.2161802824175,6773697.938047514,-29392872.13249864
7014.0,-583044.3496363884,4191853.9373124335,5288803.420122278,-7638.72892030931,-408.17791462312226,-514.9923597436217,6773700.743471162,-29392872.13249085
7015.0,-590682.7050677154,4191443.074162524,5288285.039838771,-7637.977049805229,-413.54811866697065,-521.7678709943953,6773703.548620478,-29392872.132483058
7016.0,-598320.3037359988,4191026.8410750995,5287759.884380289,-7637.215394719021,-418.9177862156024,-528.5427053566658,6773706.353491869,-29392872.13247526
7017.0,-605957.1358571535,4190605.2385900933,5287227.954428058,-7636.443956050706,-424.2869103915835,-535.316854153271,6773709.158081741,-29392872.132467464
7018.0,-613593.1916481003,4190178.2672543167,5286689.250671983,-7635.662734812832,-429.65548431820986,-542.0903087079698,6773711.962386501,-29392872.132459674
7019.0,-621228.4613267791,4189745.927621457,5286143.773810642,-7634.87173203047,-435.0235011195164,-548.8630603454533,6773714.766402556,-29392872.132451892
7020.0,-628862.9351121611,4189308.2202520776,5285591.524551291,-7634.070948741216,-440.3909539202859,-555.6351003913559,6773717.570126316,-29392872.132444087
7021.0,-636496.6032242614,4188865.145713616,5285032.503609858,-7633.260385995185,-445.7578358460574,-562.4064201722667,6773720.373554186,-29392872.13243631
7022.0,-644129.4558841514,4188416.7045803852,5284466.711710947,-7632.440044855013,-451.1241400231354,-569.1770110157404,6773723.176682579,-29392872.13242851
7023.0,-651761.4833139714,4187962.8974335697,5283894.149587828,-7631.609926395855,-456.4898595785985,-575.9468642503082,6773725.979507902,-29392872.132420715
7024.0,-659392.6757369431,4187503.724861228,5283314.817982446,-7630.770031705381,-461.85498764030814,-582.715971205489,6773728.782026564,-29392872.13241292
7025.0,-667023.0233773822,4187039.187458289,5282728.717645417,-7629.92036188378,-467.2195173369174,-589.4843232118009,6773731.584234974,-29392872.13240514
7026.0,-674652.5164607108,4186569.285826554,5282135.8493360225,-7629.060918043752,-472.58344179787997,-596.2519116007715,6773734.386129546,-29392872.132397346
7027.0,-682281.1452134697,4186094.020574693,5281536.213822215,-7628.191701310511,-477.9467541534586,-603.0187277049496,6773737.1877066875,-29392872.13238956
7028.0,-689908.8998633317,4185613.392318247,5280929.811880613,-7627.312712821781,-483.3094475347342,-609.7847628579162,6773739.9889628105,-29392872.13238178
7029.0,-697535.7706391133,4185127.4016796234,5280316.6442965,-7626.423953727795,-488.6715150736145,-616.5500083942956,6773742.7898943275,-29392872.132374
7030.0,-705161.7477707873,4184636.049288099,5279696.711863824,-7625.525425191296,-494.03294990284286,-623.3144556497659,6773745.590497648,-29392872.132366218
7031.0,-712786.8214894958,4184139.3357798173,5279070.0153852,-7624.617128387529,-499.39374515600696,-630.0780959610711,6773748.390769188,-29392872.132358436
7032.0,-720410.9820275623,4183637.261797787,5278436.555671902,-7623.699064504248,-504.7538939675477,-636.8409206660313,6773751.190705359,-29392872.132350657
7033.0,-728034.2196185043,4183129.8279918823,5277796.333543868,-7622.771234741706,-510.11338947276795,-643.6029211035542,6773753.990302572,-29392872.132342882
7034.0,-735656.5244970457,4182617.0350188413,5277149.349829695,-7621.8336403126605,-515.4722248078413,-650.3640886136461,6773756.789557244,-29392872.132335093
7035.0,-743277.8868991296,4182098.883542266,5276495.605366641,-7620.886282442365,-520.8303931098208,-657.1244145374231,6773759.588465786,-29392872.132327322
7036.0,-750898.2970619304,4181575.3742326214,5275835.101000621,-7619.929162368573,-526.1878875166478,-663.8838902171219,6773762.387024617,-29392872.132319536
7037.0,-758517.7452238667,4181046.5077672326,5275167.837586207,-7618.9622813415335,-531.544701167161,-670.642506996111,6773765.185230148,-29392872.132311758
7038.0,-766136.2216246134,4180512.2848302866,5274493.815986629,-7617.98564062399,-536.9008272011043,-677.4002562189019,6773767.9830787955,-29392872.13230399
7039.0,-773753.7165051146,4179972.70611283,5273813.037073769,-7616.999241491178,-542.2562587591369,-684.1571292311598,6773770.7805669755,-29392872.132296227
7040.0,-781370.2201075958,4179427.7723127683,5273125.501728166,-7616.003085230824,-547.610988982841,-690.9131173797153,6773773.577691108,-29392872.13228844
7041.0,-788985.7226755763,4178877.484134864,5272431.210839009,-7614.997173143144,-552.9650110147311,-697.6682120125748,6773776.374447605,-29392872.132280678
7042.0,-796600.2144538822,4178321.8422907386,5271730.16530414,-7613.981506540842,-558.3183179982624,-704.4224044789319,6773779.170832886,-29392872.132272903
7043.0,-804213.685688658,4177760.8474988677,5271022.36603005,-7612.956086749105,-563.67090307784,-711.1756861291783,6773781.966843369,-29392872.13226514
7044.0,-811826.1266273804,4177194.500484583,5270307.813931881,-7611.9209151056075,-569.0227593988274,-717.9280483149154,6773784.762475474,-29392872.132257365
7045.0,-819437.5275188693,4176622.80198007,5269586.509933421,-7610.875992960501,-574.3738801075554,-724.6794823889643,6773787.557725618,-29392872.132249597
7046.0,-827047.8786133014,4176045.7527243677,5268858.454967104,-7609.821321676421,-579.7242583513305,-731.429979705378,6773790.352590219,-29392872.13224184
7047.0,-834657.1701622221,4175463.3534633676,5268123.649974011,-7608.756902628479,-585.0738872784443,-738.1795316194516,6773793.147065701,-29392872.132234063
7048.0,-842265.3924185584,4174875.6049498115,5267382.095903865,-7607.6827372042635,-590.4227600381817,-744.9281294877339,6773795.941148481,-29392872.132226296
7049.0,-849872.5356366306,4174282.5079432917,5266633.793715035,-7606.598826803837,-595.7708697808298,-751.6757646680383,6773798.734834981,-29392872.132218536
7050.0,-857478.590072166,4173684.06321025,5265878.7443745285,-7605.505172839735,-601.1182096576869,-758.4224285194534,6773801.528121622,-29392872.132210776
7051.0,-865083.5459823101,4173080.2715239762,5265116.948857996,-7604.401776736961,-606.4647728210709,-765.1681124023548,6773804.321004828,-29392872.132203013
7052.0,-872687.3936256398,4172471.133664608,5264348.408149724,-7603.288639932992,-611.8105524243284,-771.9128076784157,6773807.11348102,-29392872.132195253
7053.0,-880290.123262176,4171856.6504191277,5263573.123242638,-7602.165763877766,-617.1555416218432,-778.6565057106178,6773809.90554662,-29392872.1321875
7054.0,-887891.7251533954,4171236.8225813643,5262791.095138302,-7601.03315003369,-622.499733569045,-785.3991978632629,6773812.697198053,-29392872.132179737
7055.0,-895492.1895622434,4170611.6509519895,5262002.324846911,-7599.89079987563,-627.8431214224186,-792.1408755019834,6773815.488431742,-29392872.132171985
7056.0,-903091.5067531466,4169981.136338519,5261206.813387298,-7598.738714890916,-633.1856983395119,-798.8815299937535,6773818.279244114,-29392872.13216423
7057.0,-910689.6669920252,4169345.27955531,5260404.5617869245,-7597.576896579333,-638.5274574789454,-805.6211527069005,6773821.069631591,-29392872.132156476
7058.0,-918286.6605463054,4168704.081423561,5259595.571081885,-7596.405346453125,-643.8683920004205,-812.3597350111154,6773823.859590602,-29392872.132148728
7059.0,-925882.4776849315,4168057.542771309,5258779.842316903,-7595.224066036991,-649.2084950647285,-819.0972682774641,6773826.649117571,-29392872.13214097
7060.0,-933477.1086783793,4167405.6644334313,5257957.3765453305,-7594.033056868079,-654.547759833759,-825.8337438783986,6773829.438208926,-29392872.132133223
7061.0,-941070.5437986677,4166748.4472516417,5257128.174829146,-7592.832320495992,-659.886179470509,-832.569153187768,6773832.226861093,-29392872.132125475
7062.0,-948662.7733193714,4166085.8920744904,5256292.238238955,-7591.621858482776,-665.2237471390913,-839.3034875808294,6773835.015070502,-29392872.132117722
7063.0,-956253.7875156334,4165417.999757364,5255449.567853984,-7590.401672402926,-670.5604560047437,-846.0367384342585,6773837.80283358,-29392872.132109974
7064.0,-963843.5766641774,4164744.771162481,5254600.164762086,-7589.171763843382,-675.8962992338373,-852.7688971261616,6773840.590146757,-29392872.132102232
7065.0,-971432.1310433202,4164066.207158896,5253744.030059732,-7587.932134403523,-681.2312699938853,-859.4999550360859,6773843.377006462,-29392872.132094484
7066.0,-979019.4409329843,4163382.3086224934,5252881.164852014,-7586.6827856951695,-686.5653614535521,-866.2299035450308,6773846.163409127,-29392872.132086743
7067.0,-986605.4966147105,4162693.076435989,5252011.570252642,-7585.423719342578,-691.8985667826614,-872.9587340354585,6773848.94935118,-29392872.13207901
7068.0,-994190.2883716696,4161998.511488928,5251135.247383943,-7584.1549369824415,-697.2308791522055,-879.6864378913057,6773851.734829057,-29392872.132071264
7069.0,-1001773.8064886754,4161298.6146776844,5250252.197376859,-7582.876440263885,-702.5622917343538,-886.413006497994,6773854.519839185,-29392872.132063534
7070.0,-1009356.0412521973,4160593.386905459,5249362.421370948,-7581.588230848466,-707.8927977024615,-893.1384312424415,6773857.304378001,-29392872.132055793
7071.0,-1016936.9829503723,4159882.8290822795,5248465.920514375,-7580.290310410168,-713.2223902310784,-899.8627035130729,6773860.088441936,-29392872.132048056
7072.0,-1024516.6218730176,4159166.942124997,5247562.695963921,-7578.982680635402,-718.5510624959576,-906.5858146998316,6773862.872027425,-29392872.13204032
7073.0,-1032094.9483116431,4158445.726957287,5246652.748884975,-7577.665343223004,-723.8788076740641,-913.3077561941899,6773865.655130901,-29392872.132032588
7074.0,-1039671.9525594637,4157719.1845096485,5245736.080451533,-7576.33829988423,-729.2056189435837,-920.0285193891604,6773868.437748802,-29392872.132024854
7075.0,-1047247.6249114117,4156987.3157194,5244812.6918461975,-7575.001552342755,-734.5314894839316,-926.7480956793065,6773871.2198775625,-29392872.132017113
7076.0,-1054821.9556641493,4156250.1215306805,5243882.584260175,-7573.655102334672,-739.8564124757613,-933.4664764607544,6773874.001513617,-29392872.13200939
7077.0,-1062394.935116081,4155507.602894448,5242945.758893276,-7572.29895160849,-745.1803811009729,-940.183653131203,6773876.782653405,-29392872.132001664
7078.0,-1069966.5535673664,4154759.7607684783,5242002.216953912,-7570.933101925128,-750.5033885427223,-946.8996170899353,6773879.563293364,-29392872.131993935
7079.0,-1077536.8013199314,4154006.5961173624,5241051.959659096,-7569.557555057915,-755.8254279854297,-953.6143597378299,6773882.343429932,-29392872.13198621
7080.0,-1085105.668677482,4153248.1099125072,5240094.988234437,-7568.17231279259,-761.146492614788,-960.327872477371,6773885.123059549,-29392872.131978482
7081.0,-1092673.1459455164,4152484.3031321326,5239131.303914142,-7566.777376927294,-766.4665756177724,-967.0401467126602,6773887.902178654,-29392872.13197075
7082.0,-1100239.2234313365,4151715.1767612714,5238160.907941013,-7565.372749272574,-771.7856701826478,-973.7511738494271,6773890.680783686,-29392872.131963037
7083.0,-1107803.8914440614,4150940.7317917673,5237183.801566443,-7563.958431651374,-777.1037694989787,-980.4609452950405,6773893.458871089,-29392872.13195532
7084.0,-1115367.1402946392,4150160.9692222737,5236199.986050422,-7562.534425899038,-782.4208667576373,-987.169452458519,6773896.236437302,-29392872.131947596
7085.0,-1122928.9602958595,4149375.890058252,5235209.462661526,-7561.100733863304,-787.7369551508123,-993.8766867505426,6773899.013478769,-29392872.13193988
7086.0,-1130489.3417623658,4148585.4953119718,5234212.2326769205,-7559.657357404305,-793.0520278720174,-1000.5826395834629,6773901.789991932,-29392872.131932173
7087.0,-1138048.275010668,4147789.786002508,5233208.297382358,-7558.204298394562,-798.3660781161007,-1007.2873023713147,6773904.565973235,-29392872.131924473
7088.0,-1145605.7503591548,4146988.7631557398,5232197.658072178,-7556.741558718985,-803.6790990792523,-1013.9906665298267,6773907.341419125,-29392872.131916746
7089.0,-1153161.758128106,4146182.4278043495,5231180.316049299,-7555.26914027487,-808.9910839590141,-1020.6927234764327,6773910.116326044,-29392872.13190904
7090.0,-1160716.2886397047,4145370.7809878215,5230156.272625226,-7553.787044971893,-814.3020259542877,-1027.3934646302819,6773912.890690439,-29392872.131901328
7091.0,-1168269.33221805,4144553.823752441,5229125.529120039,-7552.295274732113,-819.6119182653435,-1034.0928814122508,6773915.664508757,-29392872.131893616
7092.0,-1175820.879189169,4143731.557151291,5228088.086862401,-7550.793831489967,-824.9207540938293,-1040.7909652449534,6773918.437777445,-29392872.13188591
7093.0,-1183370.91988103,4142903.9822442536,5227043.947189549,-7549.282717192263,-830.2285266427787,-1047.4877075527527,6773921.21049295,-29392872.1318782
7094.0,-1190919.4446235537,4142071.100098006,5225993.111447296,-7547.761933798186,-835.5352291166201,-1054.183099761771,6773923.982651723,-29392872.131870497
7095.0,-1198466.4437486264,4141232.9117860203,5224935.580990027,-7546.231483279289,-840.8408547211856,-1060.8771332999015,6773926.754250211,-29392872.131862786
7096.0,-1206011.9075901122,4140389.418388563,5223871.357180697,-7544.691367619491,-846.1453966637189,-1067.5697995968192,6773929.525284863,-29392872.1318551
7097.0,-1213555.8264838653,4139540.6209926927,5222800.441390834,-7543.141588815077,-851.4488481528849,-1074.2610900839913,6773932.295752135,-29392872.1318474
7098.0,-1221098.1907677422,4138686.520692257,5221722.83500053,-7541.582148874693,-856.7512023987778,-1080.9509961946887,6773935.065648475,-29392872.1318397
7099.0,-1228638.9907816146,4137827.118587895,5220638.539398445,-7540.013049819346,-862.0524526129296,-1087.639509363997,6773937.8349703355,-29392872.131832004
7100.0,-1236178.2168673808,4136962.415787031,5219547.555981802,-7538.434293682396,-867.3525920083196,-1094.3266210288264,6773940.603714169,-29392872.131824322
7101.0,-1243715.8593689792,4136092.413403878,5218449.886156388,-7536.8458825095595,-872.651613799382,-1101.012322627924,6773943.371876433,-29392872.131816622
7102.0,-1251251.9086324,4135217.112559432,5217345.531336547,-7535.247818358903,-877.9495112020154,-1107.6966056018841,6773946.139453577,-29392872.131808948
7103.0,-1258786.355005697,4134336.514381474,5216234.492945184,-7533.6401033008415,-883.2462774335913,-1114.379461393159,6773948.90644206,-29392872.131801255
7104.0,-1266319.1888390016,4133450.620004565,5215116.77241376,-7532.022739418135,-888.5419057129625,-1121.0608814460704,6773951.672838337,-29392872.131793566
7105.0,-1273850.4004845333,4132559.4305700483,5213992.371182292,-7530.395728805885,-893.8363892604717,-1127.7408572068196,6773954.438638866,-29392872.131785866
7106.0,-1281379.9802966132,4131662.9472260443,5212861.290699346,-7528.759073571535,-899.1297212979606,-1134.419380123499,6773957.203840101,-29392872.1317782
7107.0,-1288907.9186316761,4130761.1711274525,5211723.532422043,-7527.112775834865,-904.4218950487782,-1141.0964416461031,6773959.968438504,-29392872.131770525
